code_insee,nom_commune,code_departement,code_region,population,longitude,latitude
01001,L'Abergement-Clémenciat,01,84,860.0,4.9306,46.1517
01002,L'Abergement-de-Varey,01,84,270.0,5.4247,46.0071
01004,Ambérieu-en-Bugey,01,84,15934.0,5.3706,45.9575
01005,Ambérieux-en-Dombes,01,84,1906.0,4.9119,45.9992
01006,Ambléon,01,84,115.0,5.5928,45.7483
01007,Ambronay,01,84,2841.0,5.3627,46.0099
01008,Ambutrix,01,84,760.0,5.3359,45.9347
01009,Andert-et-Condon,01,84,348.0,5.6607,45.7841
01010,Anglefort,01,84,1174.0,5.7948,45.9086
01011,Apremont,01,84,415.0,5.6619,46.2045
01012,Aranc,01,84,331.0,5.514,45.9972
01013,Arandas,01,84,138.0,5.4982,45.8885
01014,Arbent,01,84,3555.0,5.6879,46.2838
01015,Arboys en Bugey,01,84,710.0,5.6404,45.7189
01016,Arbigny,01,84,462.0,4.9613,46.4808
01017,Argis,01,84,419.0,5.4819,45.9322
01019,Armix,01,84,25.0,5.5837,45.8523
01021,Ars-sur-Formans,01,84,1528.0,4.8195,45.9904
01022,Artemare,01,84,1139.0,5.692,45.8701
01023,Asnières-sur-Saône,01,84,78.0,4.882,46.3859
01024,Attignat,01,84,3409.0,5.1823,46.2858
01025,Bâgé-Dommartin,01,84,4050.0,4.9704,46.3277
01026,Bâgé-le-Châtel,01,84,971.0,4.9305,46.3081
01027,Balan,01,84,3077.0,5.1076,45.8268
01028,Baneins,01,84,621.0,4.9045,46.1117
01029,Beaupont,01,84,734.0,5.2634,46.4274
01030,Beauregard,01,84,872.0,4.7567,46.0012
01031,Bellignat,01,84,3525.0,5.6371,46.2402
01032,Béligneux,01,84,3535.0,5.1415,45.8622
01033,Valserhône,01,84,16712.0,5.7944,46.1234
01034,Belley,01,84,9388.0,5.6927,45.743
01035,Belleydoux,01,84,306.0,5.7816,46.2519
01036,Valromey-sur-Séran,01,84,1351.0,5.6626,45.9236
01037,Bénonces,01,84,311.0,5.4834,45.842
01038,Bény,01,84,777.0,5.2789,46.3189
01040,Béréziat,01,84,475.0,5.0431,46.3699
01041,Bettant,01,84,774.0,5.3648,45.9366
01042,Bey,01,84,286.0,4.844,46.2182
01043,Beynost,01,84,5198.0,4.9964,45.8359
01044,Billiat,01,84,713.0,5.7632,46.0778
01045,Birieux,01,84,275.0,5.0401,45.9509
01046,Biziat,01,84,889.0,4.9393,46.224
01047,Blyes,01,84,1401.0,5.2515,45.8442
01049,La Boisse,01,84,3449.0,5.0262,45.8483
01050,Boissey,01,84,396.0,4.9975,46.3723
01051,Bolozon,01,84,103.0,5.4701,46.1971
01052,Bouligneux,01,84,318.0,4.9957,46.0202
01053,Bourg-en-Bresse,01,84,42372.0,5.2469,46.2027
01054,Bourg-Saint-Christophe,01,84,1562.0,5.1393,45.8842
01056,Boyeux-Saint-Jérôme,01,84,367.0,5.4616,46.0356
01057,Boz,01,84,513.0,4.9166,46.4089
01058,Brégnier-Cordon,01,84,804.0,5.6174,45.6406
01060,Brénod,01,84,576.0,5.6116,46.0791
01061,Brens,01,84,1123.0,5.69,45.7163
01062,Bressolles,01,84,1028.0,5.0984,45.8714
01063,Brion,01,84,592.0,5.5477,46.1689
01064,Briord,01,84,1119.0,5.4832,45.768
01065,Buellas,01,84,1899.0,5.1468,46.2116
01066,La Burbanche,01,84,98.0,5.548,45.8629
01067,Ceignes,01,84,257.0,5.4957,46.1258
01068,Cerdon,01,84,747.0,5.4755,46.075
01069,Certines,01,84,1531.0,5.2638,46.1336
01071,Cessy,01,84,5832.0,6.082,46.3157
01072,Ceyzériat,01,84,3328.0,5.3191,46.1822
01073,Ceyzérieu,01,84,1064.0,5.7197,45.8368
01074,Chalamont,01,84,2533.0,5.1735,46.0149
01075,Chaleins,01,84,1505.0,4.7999,46.0361
01076,Chaley,01,84,129.0,5.5408,45.9511
01077,Challes-la-Montagne,01,84,184.0,5.456,46.1237
01078,Challex,01,84,1632.0,5.9735,46.1765
01079,Champagne-en-Valromey,01,84,831.0,5.6921,45.9317
01080,Champdor-Corcelles,01,84,665.0,5.5882,46.0371
01081,Champfromier,01,84,725.0,5.8216,46.2264
01082,Chanay,01,84,574.0,5.7674,46.0024
01083,Chaneins,01,84,1046.0,4.8517,46.0947
01084,Chanoz-Châtenay,01,84,989.0,5.0302,46.1868
01085,La Chapelle-du-Châtelard,01,84,388.0,5.0174,46.0683
01087,Charix,01,84,280.0,5.6773,46.1893
01088,Charnoz-sur-Ain,01,84,951.0,5.2251,45.8756
01089,Château-Gaillard,01,84,2443.0,5.3091,45.9723
01090,Châtenay,01,84,373.0,5.2085,46.0276
01092,Châtillon-la-Palud,01,84,1698.0,5.246,45.9757
01093,Châtillon-sur-Chalaronne,01,84,5250.0,4.9549,46.1264
01094,Chavannes-sur-Reyssouze,01,84,726.0,5.0069,46.4403
01095,Nivigne et Suran,01,84,820.0,5.4323,46.2824
01096,Chaveyriat,01,84,1078.0,5.0534,46.1991
01098,Chazey-Bons,01,84,1142.0,5.6678,45.8007
01099,Chazey-sur-Ain,01,84,1632.0,5.2604,45.8937
01100,Cheignieu-la-Balme,01,84,131.0,5.6022,45.8233
01101,Chevillard,01,84,149.0,5.5815,46.1087
01102,Chevroux,01,84,990.0,4.9598,46.3822
01103,Chevry,01,84,2372.0,6.0474,46.2841
01104,Chézery-Forens,01,84,433.0,5.8693,46.2244
01105,Civrieux,01,84,2016.0,4.8895,45.9208
01106,Cize,01,84,168.0,5.45,46.2015
01107,Cleyzieu,01,84,143.0,5.4317,45.9027
01108,Coligny,01,84,1360.0,5.3352,46.3889
01109,Collonges,01,84,2398.0,5.9007,46.1397
01110,Colomieu,01,84,159.0,5.6269,45.7338
01111,Conand,01,84,134.0,5.4787,45.8836
01112,Condamine,01,84,480.0,5.5596,46.1056
01113,Condeissiat,01,84,839.0,5.0863,46.1541
01114,Confort,01,84,668.0,5.8358,46.1536
01115,Confrançon,01,84,1356.0,5.06,46.2732
01116,Contrevoz,01,84,494.0,5.6164,45.7971
01117,Conzieu,01,84,155.0,5.602,45.7246
01118,Corbonod,01,84,1333.0,5.7902,45.9668
01121,Corlier,01,84,116.0,5.5003,46.0369
01123,Cormoranche-sur-Saône,01,84,1179.0,4.8305,46.2459
01124,Cormoz,01,84,703.0,5.2209,46.4375
01125,Corveissiat,01,84,601.0,5.4771,46.2514
01127,Courmangoux,01,84,522.0,5.3585,46.3243
01128,Courtes,01,84,289.0,5.1128,46.4564
01129,Crans,01,84,326.0,5.1917,45.9667
01130,Bresse Vallons,01,84,2388.0,5.1822,46.3271
01133,Cressin-Rochefort,01,84,380.0,5.765,45.7833
01134,Crottet,01,84,1847.0,4.876,46.2848
01135,Crozet,01,84,2416.0,5.9929,46.2906
01136,Cruzilles-lès-Mépillat,01,84,984.0,4.876,46.2233
01138,Culoz-Béon,01,84,3453.0,5.7716,45.8553
01139,Curciat-Dongalon,01,84,472.0,5.1666,46.4883
01140,Curtafond,01,84,825.0,5.1051,46.2742
01141,Cuzieu,01,84,424.0,5.6802,45.8216
01142,Dagneux,01,84,4778.0,5.0748,45.854
01143,Divonne-les-Bains,01,84,10464.0,6.1114,46.3754
01145,Dompierre-sur-Veyle,01,84,1245.0,5.2167,46.0672
01146,Dompierre-sur-Chalaronne,01,84,456.0,4.9004,46.142
01147,Domsure,01,84,554.0,5.2945,46.4211
01148,Dortan,01,84,2074.0,5.6443,46.3184
01149,Douvres,01,84,1104.0,5.3724,45.9847
01150,Drom,01,84,215.0,5.3674,46.2202
01151,Druillat,01,84,1129.0,5.2947,46.0691
01152,Échallon,01,84,784.0,5.7346,46.2293
01153,Échenevex,01,84,2328.0,6.018,46.3197
01155,Évosges,01,84,142.0,5.5008,45.963
01156,Faramans,01,84,934.0,5.126,45.9086
01157,Fareins,01,84,2533.0,4.7682,46.0235
01158,Farges,01,84,1082.0,5.9054,46.1657
01159,Feillens,01,84,3411.0,4.8866,46.3393
01160,Ferney-Voltaire,01,84,12094.0,6.1061,46.252
01162,Flaxieu,01,84,71.0,5.7466,45.8125
01163,Foissiat,01,84,2034.0,5.1851,46.3792
01165,Francheleins,01,84,1597.0,4.8111,46.0707
01166,Frans,01,84,2582.0,4.7819,45.9905
01167,Garnerans,01,84,711.0,4.8289,46.2124
01169,Genouilleux,01,84,701.0,4.7926,46.1211
01170,Béard-Géovreissiat,01,84,1048.0,5.5497,46.1884
01171,Géovreisset,01,84,852.0,5.6163,46.2518
01173,Gex,01,84,13627.0,6.0488,46.3515
01174,Giron,01,84,174.0,5.7891,46.2209
01175,Gorrevod,01,84,815.0,4.9507,46.4157
01177,Grand-Corent,01,84,183.0,5.4388,46.2089
01179,Grièges,01,84,1910.0,4.8475,46.2669
01180,Grilly,01,84,889.0,6.1139,46.3318
01181,Groissiat,01,84,1205.0,5.6179,46.227
01183,Guéreins,01,84,1512.0,4.7839,46.106
01184,Hautecourt-Romanèche,01,84,748.0,5.4311,46.1592
01185,Plateau d'Hauteville,01,84,4857.0,5.5775,45.9305
01187,Haut Valromey,01,84,801.0,5.6846,46.0436
01188,Illiat,01,84,702.0,4.8884,46.1838
01189,Injoux-Génissiat,01,84,1115.0,5.7678,46.0505
01190,Innimond,01,84,95.0,5.5723,45.7875
01191,Izenave,01,84,162.0,5.5234,46.038
01192,Izernore,01,84,2299.0,5.5609,46.216
01193,Izieu,01,84,225.0,5.6387,45.6555
01194,Jassans-Riottier,01,84,6247.0,4.7626,45.9771
01195,Jasseron,01,84,1917.0,5.317,46.2176
01196,Jayat,01,84,1261.0,5.1117,46.3698
01197,Journans,01,84,387.0,5.3333,46.1455
01198,Joyeux,01,84,262.0,5.0998,45.946
01199,Jujurieux,01,84,2260.0,5.4122,46.0503
01200,Labalme,01,84,204.0,5.4945,46.0915
01202,Lagnieu,01,84,7411.0,5.3396,45.8863
01203,Laiz,01,84,1293.0,4.9006,46.2462
01204,Le Poizat-Lalleyriat,01,84,732.0,5.6955,46.1392
01206,Lantenay,01,84,260.0,5.5379,46.0531
01207,Lapeyrouse,01,84,348.0,4.9821,45.9849
01208,Lavours,01,84,138.0,5.7707,45.8108
01209,Léaz,01,84,912.0,5.8768,46.1114
01210,Lélex,01,84,241.0,5.9274,46.2856
01211,Lent,01,84,1512.0,5.1974,46.1165
01212,Lescheroux,01,84,726.0,5.1573,46.4089
01213,Leyment,01,84,1441.0,5.2927,45.9287
01214,Leyssard,01,84,164.0,5.4767,46.1605
01215,Surjoux-Lhopital,01,84,138.0,5.7666,46.0302
01216,Lhuis,01,84,886.0,5.5398,45.7469
01219,Lompnas,01,84,171.0,5.5263,45.8118
01224,Loyettes,01,84,3554.0,5.2163,45.7953
01225,Lurcy,01,84,406.0,4.7802,46.0628
01227,Magnieu,01,84,651.0,5.7197,45.7763
01228,Maillat,01,84,669.0,5.535,46.1204
01229,Malafretaz,01,84,1257.0,5.1462,46.3299
01230,Mantenay-Montlin,01,84,331.0,5.1064,46.4318
01231,Manziat,01,84,2018.0,4.9026,46.3651
01232,Marboz,01,84,2264.0,5.2461,46.3452
01233,Marchamp,01,84,137.0,5.5509,45.7762
01234,Marignieu,01,84,162.0,5.718,45.8023
01235,Marlieux,01,84,1185.0,5.0756,46.0542
01236,Marsonnas,01,84,1039.0,5.0608,46.3401
01237,Martignat,01,84,1664.0,5.6099,46.203
01238,Massieux,01,84,2843.0,4.8279,45.9101
01239,Massignieu-de-Rives,01,84,650.0,5.7566,45.7564
01240,Matafelon-Granges,01,84,623.0,5.5272,46.2505
01241,Meillonnas,01,84,1426.0,5.3347,46.2451
01242,Mérignat,01,84,129.0,5.4425,46.065
01243,Messimy-sur-Saône,01,84,1338.0,4.7609,46.048
01244,Meximieux,01,84,8247.0,5.2116,45.9047
01245,Bohas-Meyriat-Rignat,01,84,938.0,5.375,46.1422
01246,Mézériat,01,84,2172.0,5.0481,46.2424
01247,Mijoux,01,84,299.0,6.0106,46.3593
01248,Mionnay,01,84,2294.0,4.9274,45.8959
01249,Miribel,01,84,10395.0,4.941,45.8444
01250,Misérieux,01,84,2008.0,4.8138,45.9745
01252,Mogneneins,01,84,841.0,4.8203,46.1454
01254,Montagnat,01,84,2186.0,5.2776,46.172
01255,Montagnieu,01,84,668.0,5.4598,45.802
01257,Montanges,01,84,369.0,5.7903,46.171
01258,Montceaux,01,84,1196.0,4.8041,46.0978
01259,Montcet,01,84,709.0,5.1123,46.2199
01260,Le Montellier,01,84,336.0,5.0699,45.9284
01261,Monthieux,01,84,664.0,4.948,45.9631
01262,Montluel,01,84,6895.0,5.0185,45.8868
01263,Montmerle-sur-Saône,01,84,3799.0,4.759,46.0843
01264,Montracol,01,84,1018.0,5.1234,46.182
01265,Montréal-la-Cluse,01,84,3568.0,5.5976,46.181
01266,Montrevel-en-Bresse,01,84,2743.0,5.1122,46.3262
01267,Nurieux-Volognat,01,84,965.0,5.5155,46.1855
01268,Murs-et-Gélignieux,01,84,239.0,5.6585,45.6404
01269,Nantua,01,84,3416.0,5.6079,46.1486
01272,Neuville-les-Dames,01,84,1565.0,5.0103,46.1599
01273,Neuville-sur-Ain,01,84,1794.0,5.3702,46.0909
01274,Les Neyrolles,01,84,628.0,5.6354,46.1367
01275,Neyron,01,84,2421.0,4.9356,45.8204
01276,Niévroz,01,84,1662.0,5.0615,45.8241
01277,Nivollet-Montgriffon,01,84,122.0,5.4567,46.0002
01279,Oncieu,01,84,72.0,5.4716,45.9685
01280,Ordonnaz,01,84,151.0,5.5439,45.8357
01281,Ornex,01,84,5082.0,6.0953,46.2779
01282,Outriaz,01,84,263.0,5.5543,46.0631
01283,Oyonnax,01,84,22480.0,5.6517,46.2599
01284,Ozan,01,84,732.0,4.9191,46.3863
01285,Parcieux,01,84,1315.0,4.8299,45.9197
01286,Parves et Nattages,01,84,962.0,5.7495,45.7318
01288,Péron,01,84,2916.0,5.9141,46.1933
01289,Péronnas,01,84,6444.0,5.2195,46.1693
01290,Pérouges,01,84,1387.0,5.1791,45.8789
01291,Perrex,01,84,869.0,4.9718,46.2462
01293,Peyriat,01,84,153.0,5.506,46.1486
01294,Peyrieu,01,84,940.0,5.6829,45.674
01295,Peyzieux-sur-Saône,01,84,654.0,4.8192,46.1227
01296,Pirajoux,01,84,397.0,5.2703,46.386
01297,Pizay,01,84,937.0,5.0901,45.8906
01298,Plagne,01,84,159.0,5.7179,46.1889
01299,Le Plantay,01,84,559.0,5.0891,46.0236
01301,Polliat,01,84,2741.0,5.1355,46.2504
01302,Pollieu,01,84,167.0,5.7463,45.7953
01303,Poncin,01,84,1803.0,5.4129,46.0918
01304,Pont-d'Ain,01,84,2843.0,5.3491,46.0556
01305,Pont-de-Vaux,01,84,2204.0,4.9265,46.4415
01306,Pont-de-Veyle,01,84,1594.0,4.8818,46.2647
01307,Port,01,84,832.0,5.581,46.1535
01308,Pougny,01,84,871.0,5.9492,46.1457
01309,Pouillat,01,84,77.0,5.4243,46.3263
01310,Prémeyzel,01,84,244.0,5.6423,45.6827
01311,Prémillieu,01,84,49.0,5.5657,45.8785
01313,Prévessin-Moëns,01,84,9153.0,6.0722,46.2594
01314,Priay,01,84,1842.0,5.2829,46.019
01317,Ramasse,01,84,336.0,5.3569,46.1893
01318,Rancé,01,84,775.0,4.8665,45.9674
01319,Relevant,01,84,465.0,4.9399,46.0808
01320,Replonges,01,84,3956.0,4.8784,46.307
01321,Revonnas,01,84,915.0,5.3351,46.1637
01322,Reyrieux,01,84,5358.0,4.8314,45.9368
01323,Reyssouze,01,84,996.0,4.9145,46.4284
01325,Rignieux-le-Franc,01,84,1180.0,5.1675,45.9513
01328,Romans,01,84,640.0,5.0217,46.1216
01329,Rossillon,01,84,166.0,5.5987,45.8359
01331,Saint-Alban,01,84,195.0,5.4568,46.0968
01332,Saint-André-de-Bâgé,01,84,841.0,4.9132,46.2975
01333,Saint-André-de-Corcy,01,84,3370.0,4.9529,45.9287
01334,Saint-André-d'Huiriat,01,84,667.0,4.9144,46.2163
01335,Saint-André-le-Bouchoux,01,84,409.0,5.0775,46.1137
01336,Saint-André-sur-Vieux-Jonc,01,84,1229.0,5.143,46.15
01337,Saint-Bénigne,01,84,1359.0,4.952,46.4517
01338,Groslée-Saint-Benoit,01,84,1227.0,5.5823,45.7011
01339,Saint-Bernard,01,84,1590.0,4.7419,45.95
01342,Sainte-Croix,01,84,544.0,5.0477,45.8978
01343,Saint-Cyr-sur-Menthon,01,84,1890.0,4.9669,46.2751
01344,Saint-Denis-lès-Bourg,01,84,6160.0,5.1825,46.2097
01345,Saint-Denis-en-Bugey,01,84,2246.0,5.326,45.9497
01346,Saint-Didier-d'Aussiat,01,84,843.0,5.0536,46.3075
01347,Saint-Didier-de-Formans,01,84,2203.0,4.7767,45.9587
01348,Saint-Didier-sur-Chalaronne,01,84,2934.0,4.823,46.1877
01349,Saint-Éloi,01,84,525.0,5.1507,45.9343
01350,Saint-Étienne-du-Bois,01,84,2584.0,5.2793,46.2755
01351,Saint-Étienne-sur-Chalaronne,01,84,1637.0,4.8694,46.1451
01352,Saint-Étienne-sur-Reyssouze,01,84,572.0,5.0031,46.3998
01353,Sainte-Euphémie,01,84,1757.0,4.7927,45.9651
01354,Saint-Genis-Pouilly,01,84,14432.0,6.0368,46.2556
01355,Saint-Genis-sur-Menthon,01,84,490.0,5.0162,46.281
01356,Saint-Georges-sur-Renon,01,84,228.0,5.0286,46.1033
01357,Saint-Germain-de-Joux,01,84,507.0,5.7435,46.1812
01358,Saint-Germain-les-Paroisses,01,84,422.0,5.6191,45.773
01359,Saint-Germain-sur-Renon,01,84,264.0,5.0626,46.0764
01360,Saint-Jean-de-Gonville,01,84,2096.0,5.9395,46.2184
01361,Saint-Jean-de-Niost,01,84,1866.0,5.2066,45.8384
01362,Saint-Jean-de-Thurigneux,01,84,863.0,4.8959,45.9597
01363,Saint-Jean-le-Vieux,01,84,1839.0,5.3799,46.028
01364,Saint-Jean-sur-Reyssouze,01,84,762.0,5.0582,46.3912
01365,Saint-Jean-sur-Veyle,01,84,1143.0,4.9203,46.2687
01366,Sainte-Julie,01,84,1094.0,5.2837,45.8802
01367,Saint-Julien-sur-Reyssouze,01,84,679.0,5.1062,46.3977
01368,Saint-Julien-sur-Veyle,01,84,859.0,4.9559,46.2072
01369,Saint-Just,01,84,952.0,5.285,46.1948
01370,Saint-Laurent-sur-Saône,01,84,1810.0,4.8395,46.3053
01371,Saint-Marcel,01,84,1340.0,4.9862,45.9485
01372,Saint-Martin-de-Bavel,01,84,428.0,5.6779,45.8467
01373,Saint-Martin-du-Frêne,01,84,1023.0,5.5711,46.1345
01374,Saint-Martin-du-Mont,01,84,2023.0,5.33,46.1063
01375,Saint-Martin-le-Châtel,01,84,796.0,5.1206,46.2903
01376,Saint-Maurice-de-Beynost,01,84,4332.0,4.9763,45.8325
01378,Saint-Maurice-de-Gourdans,01,84,2903.0,5.172,45.819
01379,Saint-Maurice-de-Rémens,01,84,756.0,5.2706,45.9542
01380,Saint-Nizier-le-Bouchoux,01,84,580.0,5.1716,46.4549
01381,Saint-Nizier-le-Désert,01,84,921.0,5.1471,46.0518
01382,Sainte-Olive,01,84,357.0,4.9349,46.0147
01383,Saint-Paul-de-Varax,01,84,1634.0,5.1309,46.0949
01384,Saint-Rambert-en-Bugey,01,84,2190.0,5.4418,45.953
01385,Saint-Rémy,01,84,915.0,5.1646,46.1857
01386,Saint-Sorlin-en-Bugey,01,84,1152.0,5.369,45.8863
01387,Saint-Sulpice,01,84,260.0,5.0406,46.3215
01388,Saint-Trivier-de-Courtes,01,84,1125.0,5.0672,46.458
01389,Saint-Trivier-sur-Moignans,01,84,1963.0,4.8984,46.0632
01390,Saint-Vulbas,01,84,1247.0,5.267,45.8234
01391,Salavre,01,84,306.0,5.3457,46.363
01392,Samognat,01,84,630.0,5.5826,46.2732
01393,Sandrans,01,84,582.0,4.9824,46.0709
01396,Sault-Brénaz,01,84,1021.0,5.4007,45.8612
01397,Sauverny,01,84,1022.0,6.1102,46.3132
01398,Savigneux,01,84,1469.0,4.8559,45.9946
01399,Ségny,01,84,2941.0,6.0732,46.2944
01400,Seillonnaz,01,84,134.0,5.504,45.8006
01401,Sergy,01,84,2288.0,5.9872,46.2615
01402,Sermoyer,01,84,670.0,4.9733,46.4987
01403,Serrières-de-Briord,01,84,1317.0,5.4424,45.8129
01404,Serrières-sur-Ain,01,84,135.0,5.4472,46.149
01405,Servas,01,84,1286.0,5.1845,46.1366
01406,Servignat,01,84,186.0,5.0587,46.4354
01407,Seyssel,01,84,1008.0,5.8257,45.9477
01408,Simandre-sur-Suran,01,84,673.0,5.4214,46.235
01410,Sonthonnax-la-Montagne,01,84,293.0,5.5015,46.2235
01411,Souclin,01,84,262.0,5.4368,45.8811
01412,Sulignat,01,84,602.0,4.9601,46.1727
01415,Talissieu,01,84,508.0,5.7199,45.8627
01416,Tenay,01,84,1030.0,5.5147,45.9222
01418,Thil,01,84,1261.0,5.0189,45.8184
01419,Thoiry,01,84,6569.0,5.9685,46.2448
01420,Thoissey,01,84,1626.0,4.7963,46.1697
01421,Torcieu,01,84,739.0,5.4056,45.9189
01422,Tossiat,01,84,1425.0,5.3076,46.1355
01423,Toussieux,01,84,1257.0,4.8289,45.961
01424,Tramoyes,01,84,1852.0,4.9624,45.8742
01425,La Tranclière,01,84,290.0,5.2656,46.0915
01426,Val-Revermont,01,84,2488.0,5.3537,46.2816
01427,Trévoux,01,84,7013.0,4.771,45.9398
01428,Valeins,01,84,128.0,4.8646,46.1145
01429,Vandeins,01,84,732.0,5.0786,46.2155
01430,Varambon,01,84,675.0,5.2909,46.0443
01431,Vaux-en-Bugey,01,84,1201.0,5.3612,45.9184
01432,Verjon,01,84,346.0,5.3472,46.3466
01433,Vernoux,01,84,290.0,5.1036,46.4861
01434,Versailleux,01,84,497.0,5.115,45.9883
01435,Versonnex,01,84,2182.0,6.1008,46.2992
01436,Vesancy,01,84,520.0,6.0856,46.3634
01437,Vescours,01,84,221.0,5.0286,46.4743
01439,Vésines,01,84,96.0,4.8638,46.3593
01441,Vieu-d'Izenave,01,84,719.0,5.5555,46.0823
01443,Villars-les-Dombes,01,84,5163.0,5.0443,46.0
01444,Villebois,01,84,1206.0,5.4483,45.8499
01445,Villemotier,01,84,612.0,5.3087,46.3418
01446,Villeneuve,01,84,1638.0,4.8598,46.0346
01447,Villereversure,01,84,1420.0,5.3936,46.1939
01448,Villes,01,84,381.0,5.7598,46.0952
01449,Villette-sur-Ain,01,84,780.0,5.254,46.0125
01450,Villieu-Loyes-Mollon,01,84,3849.0,5.2265,45.929
01451,Viriat,01,84,7102.0,5.2257,46.2522
01452,Virieu-le-Grand,01,84,1111.0,5.639,45.8465
01453,Arvière-en-Valromey,01,84,717.0,5.7346,45.9153
01454,Virignin,01,84,1144.0,5.7149,45.7282
01456,Vongnes,01,84,75.0,5.7255,45.8122
01457,Vonnas,01,84,3255.0,4.9945,46.2132
02001,Abbécourt,02,32,518.0,3.1824,49.5997
02002,Achery,02,32,584.0,3.3974,49.6935
02003,Acy,02,32,1004.0,3.4188,49.3476
02004,Agnicourt-et-Séchelles,02,32,189.0,3.9637,49.7172
02005,Aguilcourt,02,32,417.0,3.9663,49.3953
02006,Aisonville-et-Bernoville,02,32,259.0,3.5121,49.9313
02007,Aizelles,02,32,118.0,3.8211,49.4865
02008,Aizy-Jouy,02,32,306.0,3.5128,49.4372
02009,Alaincourt,02,32,517.0,3.3692,49.7681
02010,Allemant,02,32,163.0,3.4591,49.4639
02011,Ambleny,02,32,1205.0,3.1681,49.3741
02012,Ambrief,02,32,79.0,3.4058,49.3226
02013,Amifontaine,02,32,391.0,3.9218,49.4977
02014,Amigny-Rouy,02,32,707.0,3.3059,49.6111
02015,Ancienville,02,32,78.0,3.2065,49.2196
02016,Andelain,02,32,212.0,3.3686,49.6428
02017,Anguilcourt-le-Sart,02,32,274.0,3.424,49.6971
02018,Anizy-le-Grand,02,32,2472.0,3.4426,49.5159
02019,Annois,02,32,349.0,3.1761,49.7122
02020,Any-Martin-Rieux,02,32,456.0,4.219,49.8851
02021,Archon,02,32,76.0,4.1176,49.7444
02022,Arcy-Sainte-Restitue,02,32,396.0,3.4776,49.2557
02023,Armentières-sur-Ourcq,02,32,96.0,3.3916,49.1731
02024,Arrancy,02,32,45.0,3.7647,49.4985
02025,Artemps,02,32,361.0,3.196,49.7623
02027,Assis-sur-Serre,02,32,209.0,3.5547,49.6788
02028,Athies-sous-Laon,02,32,2578.0,3.6905,49.5754
02029,Attilly,02,32,337.0,3.1533,49.8557
02030,Aubencheul-aux-Bois,02,32,238.0,3.2614,50.0248
02031,Aubenton,02,32,658.0,4.1928,49.8254
02032,Aubigny-aux-Kaisnes,02,32,231.0,3.1167,49.7724
02033,Aubigny-en-Laonnois,02,32,102.0,3.7921,49.495
02034,Audignicourt,02,32,104.0,3.1268,49.4779
02035,Audigny,02,32,273.0,3.6314,49.8651
02036,Augy,02,32,72.0,3.5117,49.3405
02037,Aulnois-sous-Laon,02,32,1348.0,3.6111,49.6213
02038,Les Autels,02,32,62.0,4.224,49.7603
02039,Autremencourt,02,32,176.0,3.7931,49.7042
02040,Autreppes,02,32,175.0,3.8571,49.8963
02041,Autreville,02,32,777.0,3.2378,49.5878
02042,Azy-sur-Marne,02,32,369.0,3.3575,49.0061
02043,Bagneux,02,32,62.0,3.2776,49.4595
02044,Bancigny,02,32,26.0,4.0383,49.7997
02046,Barenton-Bugny,02,32,555.0,3.6612,49.6217
02047,Barenton-Cel,02,32,108.0,3.6448,49.6466
02048,Barenton-sur-Serre,02,32,130.0,3.6929,49.6682
02049,Barisis-aux-Bois,02,32,752.0,3.332,49.5814
02050,Barzy-en-Thiérache,02,32,316.0,3.7522,50.0378
02051,Barzy-sur-Marne,02,32,380.0,3.5586,49.09
02052,Bassoles-Aulers,02,32,131.0,3.3828,49.5328
02053,Vallées en Champagne,02,32,599.0,3.6203,49.0009
02054,Bazoches-et-Saint-Thibaut,02,32,516.0,3.6184,49.2991
02055,Beaumé,02,32,82.0,4.1529,49.8187
02056,Beaumont-en-Beine,02,32,168.0,3.1317,49.6876
02057,Beaurevoir,02,32,1281.0,3.332,49.9965
02058,Beaurieux,02,32,794.0,3.7594,49.4029
02059,Beautor,02,32,2579.0,3.3361,49.6472
02060,Beauvois-en-Vermandois,02,32,263.0,3.1023,49.8331
02061,Becquigny,02,32,268.0,3.458,50.0143
02062,Belleau,02,32,131.0,3.3036,49.0803
02063,Bellenglise,02,32,378.0,3.2431,49.9241
02064,Belleu,02,32,3659.0,3.3439,49.3597
02065,Bellicourt,02,32,560.0,3.2284,49.9581
02066,Benay,02,32,191.0,3.3076,49.7556
02067,Bergues-sur-Sambre,02,32,205.0,3.7114,50.03
02068,Berlancourt,02,32,85.0,3.757,49.7799
02069,Berlise,02,32,104.0,4.1104,49.6628
02070,Bernot,02,32,431.0,3.4827,49.8827
02071,Berny-Rivière,02,32,631.0,3.152,49.4118
02072,Berrieux,02,32,178.0,3.8531,49.4828
02073,Berry-au-Bac,02,32,722.0,3.8947,49.4076
02074,Bertaucourt-Epourdon,02,32,601.0,3.3988,49.6283
02075,Berthenicourt,02,32,203.0,3.373,49.7787
02076,Bertricourt,02,32,159.0,4.0116,49.3975
02078,Besmé,02,32,166.0,3.1657,49.5348
02079,Besmont,02,32,132.0,4.116,49.8209
02080,Besny-et-Loizy,02,32,309.0,3.5778,49.5914
02081,Béthancourt-en-Vaux,02,32,421.0,3.1376,49.6274
02082,Beugneux,02,32,120.0,3.4187,49.2243
02083,Beuvardes,02,32,736.0,3.4884,49.1278
02084,Bézu-le-Guéry,02,32,248.0,3.2283,49.0101
02085,Bézu-Saint-Germain,02,32,991.0,3.4082,49.1045
